                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     500                                     1934                  3.0000000000000000E+000                  2.0000000000000000E-002                  4.6653551380436057E+008                  2.9163838417978868E+003                  4.5859399751455740E+003                  2.8627355625298912E+002                  2.6803224589288508E+001                  2.2908915234436938E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0701021074472396E-006                  3.4489230320120745E-001                  0.0000000000000000E+000                  6.3091177969655199E-001                  2.0117589420778459E-002                  2.9963933635251987E+000                 -8.8932995842806585E-011                  1.5773374698915967E+000                  3.3731259717355218E-004                  1.0507835970466757E+000                  1.2640273773906352E-001                  1.1496178335463481E-002                  2.0578139489916383E-001                  1.2037704855644463E-002                  6.2329001208803203E-001                  2.5669496237614658E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0230262149569590E+005                  2.7555626070377726E+004                  1.0466888394250393E+008                  1.9762653804144429E+002                  1.9091160377831108E+002                  4.6978554811243795E-001                  1.4863304576066383E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4722741130432490E+016                               "r25.12.1"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260218"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                 velocity                                       cp                                   csound                                       pp                                      cno                                tri_alpha                                  opacity                        mlt_mixing_length                                 brunt_N2                brunt_N2_composition_term                              log_brunt_N                             log_lamb_Sl1                             log_lamb_Sl2                             log_lamb_Sl3 
                                       1                  2.9963933635251987E+000                  1.4281870454127987E+000                  3.6614284377095507E+000                 -7.9013518586668194E+000                  3.5492739525700490E+000                  6.6549996973708203E-001                  3.1440285407967855E-001                  2.0097176183239363E-002                  0.0000000000000000E+000                  1.5650450831919649E+008                  6.8348588143586821E+005                  1.6636759044330604E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1527624500723520E-002                  4.9358669438480072E+009                  1.2550267284336959E-008                  0.0000000000000000E+000                 -3.9506735124350354E+000                 -1.0835443713917425E+000                 -8.4498374403191145E-001                 -6.9446874619992083E-001 
                                       2                  2.9963933635234015E+000                  1.4281870438945075E+000                  3.6614286528394828E+000                 -7.9013503529839406E+000                  3.5492756733334145E+000                  6.6549996973708203E-001                  3.1440285407967855E-001                  2.0097176183239363E-002                  0.0000000000000000E+000                  1.5650450208976674E+008                  6.8348605628070026E+005                  1.6636816729628324E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1527693891875612E-002                  4.9358677241562853E+009                  1.2550255452529763E-008                  0.0000000000000000E+000                 -3.9506737171514321E+000                 -1.0835443328406735E+000                 -8.4498370548084245E-001                 -6.9446870764885182E-001 
                                       3                  2.9963933635198052E+000                  1.4281870408579345E+000                  3.6614289456557398E+000                 -7.9013483035936583E+000                  3.5492780154726651E+000                  6.6549996973708203E-001                  3.1440285407967855E-001                  2.0097176183239363E-002                  0.0000000000000000E+000                  1.5650449361081108E+008                  6.8348629426444019E+005                  1.6636895245612131E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1527788340697351E-002                  4.9358709144050722E+009                  1.2550207774396695E-008                  0.0000000000000000E+000                 -3.9506745420903950E+000                 -1.0835441816728659E+000                 -8.4498355431303496E-001                 -6.9446855648104422E-001 
                                       4                  2.9963933635160598E+000                  1.4281870376948540E+000                  3.6614294013144093E+000                 -7.9013451145171825E+000                  3.5492816601031141E+000                  6.6549996973708203E-001                  3.1440285407967855E-001                  2.0097176183239363E-002                  0.0000000000000000E+000                  1.5650448041652101E+008                  6.8348666459701979E+005                  1.6637017425847623E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1527935314066191E-002                  4.9358742375917397E+009                  1.2550158109818620E-008                  0.0000000000000000E+000                 -3.9506754014026577E+000                 -1.0835440242061551E+000                 -8.4498339684632406E-001                 -6.9446839901433333E-001 
                                       5                  2.9963933635083815E+000                  1.4281870312105849E+000                  3.6614300138414926E+000                 -7.9013408276121631E+000                  3.5492865593945107E+000                  6.6549996973708203E-001                  3.1440285407967855E-001                  2.0097176183239363E-002                  0.0000000000000000E+000                  1.5650446267988995E+008                  6.8348716242335434E+005                  1.6637181667620300E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1528132883741398E-002                  4.9358810501510210E+009                  1.2550056297872207E-008                  0.0000000000000000E+000                 -3.9506771629958379E+000                 -1.0835437013985969E+000                 -8.4498307403876571E-001                 -6.9446807620677509E-001 
                                       6                  2.9963933635007032E+000                  1.4281870247263790E+000                  3.6614310670925341E+000                 -7.9013334563587563E+000                  3.5492949836570906E+000                  6.6549996973708214E-001                  3.1440285407967855E-001                  2.0097176183239363E-002                  0.0000000000000000E+000                  1.5650443218157643E+008                  6.8348801844524289E+005                  1.6637464082083283E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1528472604311875E-002                  4.9358878627625456E+009                  1.2549954486559731E-008                  0.0000000000000000E+000                 -3.9506789245923399E+000                 -1.0835433785899948E+000                 -8.4498275123016386E-001                 -6.9446775339817324E-001 
                                       7                  2.9963933634819759E+000                  1.4281870089115090E+000                  3.6614336068673192E+000                 -7.9013156823951896E+000                  3.5493152968126362E+000                  6.6549996973708203E-001                  3.1440285407967855E-001                  2.0097176183239363E-002                  0.0000000000000000E+000                  1.5650435863955930E+008                  6.8349008263239812E+005                  1.6638145074777395E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1529291773596929E-002                  4.9359044791837196E+009                  1.2549706169151036E-008                  0.0000000000000000E+000                 -3.9506832211795264E+000                 -1.0835425912477201E+000                 -8.4498196388788904E-001                 -6.9446696605589842E-001 
                                       8                  2.9963933634370301E+000                  1.4281869709573696E+000                  3.6614395082242672E+000                 -7.9012743878375948E+000                  3.5493624913753083E+000                  6.6549996973708203E-001                  3.1440285407967855E-001                  2.0097176183239363E-002                  0.0000000000000000E+000                  1.5650418776241589E+008                  6.8349487894907908E+005                  1.6639727344522523E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1531195055261985E-002                  4.9359443600920553E+009                  1.2549110223356163E-008                 -2.1390452667726673E-020                 -3.9506935330590283E+000                 -1.0835407016014207E+000                 -8.4498007424158972E-001                 -6.9446507640959909E-001 
                                       9                  2.9963933633340289E+000                  1.4281868839873679E+000                  3.6614490330362788E+000                 -7.9012077527906195E+000                  3.5494386490597574E+000                  6.6549996973708214E-001                  3.1440285407967855E-001                  2.0097176183239363E-002                  0.0000000000000000E+000                  1.5650391197246042E+008                  6.8350262029442610E+005                  1.6642280894652795E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1534266564346788E-002                  4.9360357587260027E+009                  1.2547744591118974E-008                 -8.5560232374932609E-020                 -3.9507171649662887E+000                 -1.0835363710236128E+000                 -8.4497574366378170E-001                 -6.9446074583179107E-001 
