                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                     2496                  3.0000000000000000E+000                  2.0000000000000000E-002                  6.4150029909958457E+003                  6.4150029909958457E+003                  1.1921317657429867E+004                  7.3145072087887371E+001                  2.0049205909806398E+000                 -3.3411095848196943E+000                  6.9731922642636546E-001                  3.5012676091909229E-006                  2.8213491700078619E-001                  6.5141987101734097E-005                  5.1045854388879893E-003                  9.2103816260260714E-003                  2.0850244238834557E-003                  3.0000000000000000E+000                  0.0000000000000000E+000                  2.0978030485835886E+000                  8.0048669472523374E-005                  8.4160446324512717E-001                  7.1683835979952926E-003                  6.8459068117658079E-003                  2.8011410332589914E-002                  6.2550732716315375E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6403714171942120E+004                  1.4452439806145229E+006                  4.1014382983932996E+008                  1.0137296735763262E+002                  1.0137296735763267E+002                  1.8444900220135770E-036                  6.9511055511886122E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.0244209838865051E+011                               "r25.12.1"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260218"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                 velocity                                       cp                                   csound                                       pp                                      cno                                tri_alpha                                  opacity                        mlt_mixing_length                                 brunt_N2                brunt_N2_composition_term                              log_brunt_N                             log_lamb_Sl1                             log_lamb_Sl2                             log_lamb_Sl3 
                                       1                  3.0000000000000000E+000                  3.0209717616723603E-001                  4.0792560108927258E+000                 -9.1885846286712454E+000                  2.9905079917390496E+000                  6.9999999999776430E-001                  2.8000000000223579E-001                  1.9999999999999907E-002                  0.0000000000000000E+000                  9.9975958860184658E+008                  1.3871768849189405E+006                  9.4987025356660345E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5108607204465910E+001                  1.3285276445703052E+008                  2.5181152999529497E-005                  0.0000000000000000E+000                 -2.2994621941063516E+000                  3.4994779331945214E-001                  5.8850842067928322E-001                  7.3902341851127384E-001 
                                       2                  2.9999999999993996E+000                  3.0207371801043620E-001                  4.0835978969231066E+000                 -9.1606918844202347E+000                  3.0225496908625376E+000                  6.9999999999776430E-001                  2.8000000000223579E-001                  1.9999999999999907E-002                  0.0000000000000000E+000                  9.5028806918956351E+008                  1.3995351767250239E+006                  1.0128793783648542E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5461070605711894E+001                  1.3370649965501080E+008                  2.4183717965075083E-005                  0.0000000000000000E+000                 -2.3082384653110388E+000                  3.5254302743384019E-001                  5.9110365479367122E-001                  7.4161865262566184E-001 
                                       3                  2.9999999999990998E+000                  3.0206271724679329E-001                  4.0864519499652960E+000                 -9.1433534569841584E+000                  3.0426705561870078E+000                  6.9999999999776430E-001                  2.8000000000223579E-001                  1.9999999999999907E-002                  0.0000000000000000E+000                  9.1971363978208447E+008                  1.4078752332130370E+006                  1.0541358943454153E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5656102929661760E+001                  1.3454632700273788E+008                  2.3358493638453551E-005                  0.0000000000000000E+000                 -2.3157775838962862E+000                  3.5512631915752174E-001                  5.9368694651735288E-001                  7.4420194434934361E-001 
                                       4                  2.9999999999987996E+000                  3.0205214622997228E-001                  4.0885638004328095E+000                 -9.1309283530115479E+000                  3.0571735260772073E+000                  6.9999999999776430E-001                  2.8000000000223579E-001                  1.9999999999999907E-002                  0.0000000000000000E+000                  8.9815816159040070E+008                  1.4141170948536925E+006                  1.0847309458431214E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5784490794467489E+001                  1.3539773924606985E+008                  2.2749433916412033E-005                  0.0000000000000000E+000                 -2.3215147028009566E+000                  3.5770689500542852E-001                  5.9626752236525959E-001                  7.4678252019725022E-001 
                                       5                  2.9999999999986500E+000                  3.0204700951786317E-001                  4.0899597720083705E+000                 -9.1229033970107931E+000                  3.0665803502421487E+000                  6.9999999999776430E-001                  2.8000000000223579E-001                  1.9999999999999907E-002                  0.0000000000000000E+000                  8.8440727739997315E+008                  1.4182711851116973E+006                  1.1049616321361873E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5861838849075964E+001                  1.3582427272146711E+008                  2.2509253255318712E-005                  0.0000000000000000E+000                 -2.3238194562419401E+000                  3.5898890960170321E-001                  5.9754953696153423E-001                  7.4806453479352486E-001 
                                       6                  2.9999999999984999E+000                  3.0204196667379540E-001                  4.0913445242173729E+000                 -9.1150714373191981E+000                  3.0757881578644226E+000                  6.9999999999776430E-001                  2.8000000000223579E-001                  1.9999999999999907E-002                  0.0000000000000000E+000                  8.7116615539715302E+008                  1.4224068695871392E+006                  1.1250695396584396E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5933253087369570E+001                  1.3625296922290510E+008                  2.2310121537075581E-005                  0.0000000000000000E+000                 -2.3257490319190963E+000                  3.6026317997565632E-001                  5.9882380733548746E-001                  7.4933880516747797E-001 
                                       7                  2.9999999999983502E+000                  3.0203701378504350E-001                  4.0927177648301996E+000                 -9.1074231826593248E+000                  3.0848051970860495E+000                  6.9999999999776430E-001                  2.8000000000223585E-001                  1.9999999999999796E-002                  0.0000000000000000E+000                  8.5842818070417249E+008                  1.4265190466166248E+006                  1.1450589010936490E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5999091051206960E+001                  1.3668101760328519E+008                  2.2143358977998875E-005                  0.0000000000000000E+000                 -2.3273782496563613E+000                  3.6152727261000173E-001                  6.0008789996983281E-001                  7.5060289780182343E-001 
                                       8                  2.9999999999982001E+000                  3.0203214719181343E-001                  4.0947582949873462E+000                 -9.0962806338121975E+000                  3.0979897381493968E+000                  6.9999999999776430E-001                  2.8000000000223590E-001                  1.9999999999999796E-002                  0.0000000000000000E+000                  8.4021248330201471E+008                  1.4326461231660296E+006                  1.1748182352732545E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6087610341418671E+001                  1.3711018895730770E+008                  2.2008502917731504E-005                  0.0000000000000000E+000                 -2.3287047492067661E+000                  3.6277989181403036E-001                  6.0134051917386144E-001                  7.5185551700585207E-001 
                                       9                  2.9999999999979003E+000                  3.0202266007986867E-001                  4.0974327875749426E+000                 -9.0819852368588272E+000                  3.1149701508019554E+000                  6.9999999999776430E-001                  2.8000000000223585E-001                  1.9999999999999796E-002                  0.0000000000000000E+000                  8.1764052578786099E+008                  1.4406773556848557E+006                  1.2141335787006183E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6189956604084159E+001                  1.3796406774715281E+008                  2.1809802066556665E-005                  0.0000000000000000E+000                 -2.3306741379074007E+000                  3.6524499200363691E-001                  6.0380561936346799E-001                  7.5432061719545851E-001 
